1200 1.89767202618302e-05
1200.61562890225 1.99898875549213e-05
1201.23157363695 2.1052471991682e-05
1201.84783436613 2.21666155716894e-05
1202.46441125192 2.3334538594071e-05
1203.08130445649 2.45585417725166e-05
1203.69851414214 2.58410083701051e-05
1204.31604047122 2.71844063519979e-05
1204.93388360618 2.85912905540085e-05
1205.55204370956 3.00643048649234e-05
1206.17052094395 3.16061844202337e-05
1206.78931547206 3.32197578049439e-05
1207.40842745666 3.49079492628212e-05
1208.02785706063 3.66737809094251e-05
1208.6476044469 3.85203749461098e-05
1209.26766977851 4.04509558719137e-05
1209.88805321857 4.24688526903243e-05
1210.50875493027 4.45775011075114e-05
1211.1297750769 4.67804457186996e-05
1211.75111382183 4.90813421790007e-05
1212.37277132849 5.14839593550019e-05
1212.99474776043 5.39921814532453e-05
1213.61704328126 5.66100101214512e-05
1214.23965805468 5.93415665183883e-05
1214.86259224448 6.21910933479405e-05
1215.48584601452 6.51629568528708e-05
1216.10941952875 6.82616487636674e-05
1216.73331295121 7.14917881975396e-05
1217.35752644603 7.48581235027046e-05
1217.9820601774 7.83655340427467e-05
1218.60691430962 8.20190319157855e-05
1219.23208900706 8.58237636031453e-05
1219.85758443418 8.97850115417532e-05
1220.48340075552 9.39081956148215e-05
1221.1095381357 9.81988745547687e-05
1221.73599673944 0.000102662747252505
1222.36277673153 0.000107305653967079
1222.98987827685 0.000112133577429277
1223.61730154037 0.000117152643833105
1224.24504668713 0.000122369123708467
1224.87311388228 0.000127789432668781
1225.50150329102 0.00013342013202671
1226.13021507867 0.000139267929271347
1226.7592494106 0.000145339678400224
1227.3886064523 0.00015164238009906
1228.01828636932 0.000158183181762561
1228.6482893273 0.000164969377349207
1229.27861549197 0.000172008407063004
1229.90926502915 0.000179307856855379
1230.54023810472 0.000186875457739889
1231.17153488469 0.00019471908491308
1231.8031555351 0.000202846756674143
1232.43510022213 0.000211266633136519
1233.06736911199 0.000219987014724652
1233.69996237103 0.000229016340448587
1234.33288016564 0.000238363185950066
1234.96612266233 0.000248036261312962
1235.59969002767 0.000258044408631565
1236.23358242833 0.000268396599330309
1236.86780003105 0.000279101931228148
1237.50234300269 0.000290169625341849
1238.13721151014 0.000301609022421495
1238.77240572044 0.000313429579212916
1239.40792580066 0.000325640864440758
1240.04377191799 0.00033825255450701
1240.6799442397 0.000351274428899846
1241.31644293313 0.000364716365307265
1241.95326816571 0.000378588334431498
1242.59042010498 0.000392900394499112
1243.22789891854 0.000407662685463035
1243.86570477409 0.000422885422892808
1244.5038378394 0.000438578891549138
1245.14229828234 0.00045475343864043
1245.78108627087 0.000471419466757873
1246.42020197302 0.000488587426487275
1247.05964555692 0.000506267808695929
1247.69941719078 0.000524471136492458
1248.3395170429 0.000543207956859758
1248.97994528165 0.000562488831959623
1249.62070207552 0.000582324330109617
1250.26178759306 0.000602725016433061
1250.90320200291 0.000623701443182497
1251.5449454738 0.000645264139739371
1252.18701817454 0.000667423602290989
1252.82942027405 0.000690190283189014
1253.4721519413 0.0007135745799917
1254.11521334539 0.000737586824194628
1254.75860465546 0.000762237269654979
1255.40232604076 0.000787536080713509
1256.04637767065 0.000813493320022034
1256.69075971453 0.000840118936081361
1257.33547234192 0.000867422750498116
1257.98051572241 0.000895414444968621
1258.6258900257 0.000924103547997587
1259.27159542154 0.000953499421362485
1259.91763207981 0.000983611246332591
1260.56400017044 0.001014448009654
1261.21069986348 0.001046018489313
1261.85773132903 0.00107833124008843
1262.5050947373 0.00111139457890807
1263.1527902586 0.0011452165700212
1263.80081806329 0.00117980501000258
1264.44917832187 0.00121516741260334
1265.09787120486 0.00125131099346349
1265.74689688293 0.00128824265470444
1266.39625552681 0.00132596896941665
1267.04594730731 0.00136449616606253
1267.69597239534 0.00140383011281156
1268.3463309619 0.00144397630182753
1268.99702317807 0.0014849398335284
1269.64804921501 0.00152672540083773
1270.29940924399 0.0015693372734508
1270.95110343636 0.00161277928213534
1271.60313196354 0.00165705480308986
1272.25549499706 0.00170216674238312
1272.90819270853 0.00174811752049592
1273.56122526965 0.00179490905699155
1274.21459285219 0.00184254275533715
1274.86829562805 0.00189101948790076
1275.52233376917 0.00194033958115074
1276.17670744761 0.00199050280108008
1276.83141683551 0.00204150833888411
1277.4864621051 0.00209335479691544
